currency,ticker,date,open_price,high,low,close_price,volume,market_cap
Polygon,MATIC,"Oct 16, 2021",$1.59,$1.60,$1.49,$1.51,"$1,446,888,418","$10,122,263,515"
Polygon,MATIC,"Oct 15, 2021",$1.26,$1.62,$1.23,$1.58,"$4,474,715,079","$10,640,233,066"
Polygon,MATIC,"Oct 14, 2021",$1.24,$1.29,$1.23,$1.26,"$612,129,553","$8,488,597,474"
Polygon,MATIC,"Oct 13, 2021",$1.22,$1.26,$1.19,$1.24,"$623,087,088","$8,341,171,937"
Polygon,MATIC,"Oct 12, 2021",$1.24,$1.24,$1.15,$1.22,"$713,982,715","$8,225,259,911"
Polygon,MATIC,"Oct 11, 2021",$1.25,$1.31,$1.22,$1.24,"$639,348,221","$8,356,585,685"
Polygon,MATIC,"Oct 10, 2021",$1.35,$1.36,$1.24,$1.25,"$677,169,882","$8,386,485,915"
Polygon,MATIC,"Oct 09, 2021",$1.34,$1.38,$1.33,$1.35,"$764,580,435","$9,078,312,485"
Polygon,MATIC,"Oct 08, 2021",$1.27,$1.44,$1.27,$1.34,"$1,257,107,167","$9,030,525,455"
Polygon,MATIC,"Oct 07, 2021",$1.26,$1.31,$1.23,$1.28,"$833,762,688","$8,517,244,891"
Polygon,MATIC,"Oct 06, 2021",$1.32,$1.32,$1.21,$1.26,"$865,263,448","$8,391,375,159"
Polygon,MATIC,"Oct 05, 2021",$1.27,$1.34,$1.27,$1.31,"$736,824,008","$8,771,030,099"
Polygon,MATIC,"Oct 04, 2021",$1.33,$1.33,$1.24,$1.27,"$809,824,205","$8,486,562,679"
Polygon,MATIC,"Oct 03, 2021",$1.29,$1.34,$1.28,$1.33,"$830,568,657","$8,843,328,492"
Polygon,MATIC,"Oct 02, 2021",$1.27,$1.35,$1.22,$1.30,"$867,675,302","$8,651,419,019"
Polygon,MATIC,"Oct 01, 2021",$1.13,$1.27,$1.13,$1.27,"$954,137,490","$8,448,436,246"
Polygon,MATIC,"Sep 30, 2021",$1.10,$1.15,$1.10,$1.13,"$625,455,858","$7,520,409,633"
Polygon,MATIC,"Sep 29, 2021",$1.05,$1.11,$1.05,$1.10,"$579,309,057","$7,335,636,437"
Polygon,MATIC,"Sep 28, 2021",$1.08,$1.11,$1.05,$1.05,"$555,507,935","$7,008,286,327"
Polygon,MATIC,"Sep 27, 2021",$1.12,$1.17,$1.08,$1.09,"$642,955,331","$7,250,745,514"
Polygon,MATIC,"Sep 26, 2021",$1.12,$1.17,$1.03,$1.12,"$793,300,901","$7,493,094,871"
Polygon,MATIC,"Sep 25, 2021",$1.13,$1.14,$1.09,$1.12,"$692,984,880","$7,488,158,389"
Polygon,MATIC,"Sep 24, 2021",$1.23,$1.23,$1.06,$1.13,"$882,273,994","$7,509,829,440"
Polygon,MATIC,"Sep 23, 2021",$1.23,$1.24,$1.18,$1.23,"$739,360,694","$8,153,019,234"
