currency,ticker,date,open_price,high,low,close_price,volume,market_cap
USD Coin,USDC,"Dec 05, 2021",$1.00,$1.00,$0.998,$0.9987,"$5,815,739,519","$40,884,696,966"
USD Coin,USDC,"Dec 04, 2021",$1.00,$1.00,$0.998,$1,"$9,498,203,241","$39,887,866,491"
USD Coin,USDC,"Dec 03, 2021",$0.999,$1.00,$0.9981,$1.00,"$5,879,299,772","$39,066,278,161"
USD Coin,USDC,"Dec 02, 2021",$0.9997,$1.00,$0.998,$0.9988,"$5,089,421,584","$39,019,708,604"
USD Coin,USDC,"Dec 01, 2021",$1.00,$1.00,$0.998,$0.9996,"$4,989,445,952","$38,881,387,966"
USD Coin,USDC,"Nov 30, 2021",$0.9997,$1.00,$0.9981,$0.9995,"$5,698,220,779","$38,665,241,931"
USD Coin,USDC,"Nov 29, 2021",$0.9999,$1.00,$0.9981,$1.00,"$4,339,110,918","$38,541,894,020"
USD Coin,USDC,"Nov 28, 2021",$1.00,$1.00,$0.998,$0.9999,"$4,387,793,390","$38,387,942,291"
USD Coin,USDC,"Nov 27, 2021",$0.9998,$1.00,$0.998,$1.00,"$3,824,221,682","$38,220,203,206"
USD Coin,USDC,"Nov 26, 2021",$1.00,$1.00,$0.9982,$0.9998,"$6,592,288,363","$37,937,431,337"
USD Coin,USDC,"Nov 25, 2021",$0.9994,$1.00,$0.9982,$1.00,"$4,514,614,915","$37,241,839,584"
USD Coin,USDC,"Nov 24, 2021",$0.9998,$1.00,$0.9981,$1.00,"$4,771,592,674","$36,748,218,929"
USD Coin,USDC,"Nov 23, 2021",$1.00,$1.00,$0.998,$1.00,"$4,805,345,753","$36,730,937,835"
USD Coin,USDC,"Nov 22, 2021",$1.00,$1.00,$0.998,$1,"$5,353,790,196","$36,425,782,121"
USD Coin,USDC,"Nov 21, 2021",$0.9996,$1.00,$0.998,$1.00,"$3,314,709,429","$36,182,453,344"
USD Coin,USDC,"Nov 20, 2021",$0.9998,$1.00,$0.9981,$0.9997,"$3,596,758,987","$34,413,994,855"
USD Coin,USDC,"Nov 19, 2021",$0.9997,$1.00,$0.998,$1,"$4,866,369,149","$34,424,055,195"
USD Coin,USDC,"Nov 18, 2021",$0.9998,$1.00,$0.998,$0.9997,"$6,254,410,701","$34,413,875,739"
